link,name,salary,city
https://spb.hh.ru/vacancy/39511682?query=php,Frontend-разработчик (middle),от 50 000 руб.,Томск
https://spb.hh.ru/vacancy/36131994?query=php,Ведущий PHP-программист,от 170 000 руб.,Москва
https://spb.hh.ru/vacancy/39763582?query=php,PHP (Laravel) разработчик,60 000-120 000 руб.,Москва
https://spb.hh.ru/vacancy/39875624?query=php,PHP-разработчик,80 000-120 000 руб.,"Екатеринбург, Динамо и еще 1 "
https://spb.hh.ru/vacancy/38821952?query=php,Middle full-stack PHP-разработчик,до 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39868316?query=php,Junior PHP разработчик,25 000-35 000 руб.,Брянск
https://spb.hh.ru/vacancy/39869788?query=php,PHP-программист,80 000-200 000 руб.,Москва
https://spb.hh.ru/vacancy/39951252?query=php,PHP-программист,от 50 000 руб.,Владимир
https://spb.hh.ru/vacancy/39886673?query=php,"Middle backend (full-stack) - разработчик (PHP, Bitrix)",от 100 000 руб.,Москва
https://spb.hh.ru/vacancy/39224086?query=php,Junior PHP разработчик,30 000-60 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39870847?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39288327?query=php,PHP-разработчик,от 120 000 руб.,Самара
https://spb.hh.ru/vacancy/39892999?query=php,Программист 1С-Битрикс PHP,до 80 000 руб.,Москва
https://spb.hh.ru/vacancy/38767979?query=php,Web-программист,от 40 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/38291129?query=php,Программист PHP,до 80 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39683109?query=php,Программист PHP Back-end (Удаленно),70 000-80 000 руб.,Москва
https://spb.hh.ru/vacancy/39985353?query=php,Младший PHP программист,25 000-35 000 руб.,Дубна
https://spb.hh.ru/vacancy/38503954?query=php,Программист PHP (Битрикс),40 000-75 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39224600?query=php,PHP/JavaScript программист,от 70 000 руб.,Москва
https://spb.hh.ru/vacancy/39834981?query=php,Web-разработчик,от 30 000 руб.,Волжский(Волгоградская область)
https://spb.hh.ru/vacancy/39575539?query=php,PHP программист-разработчик / PHP Developer,70 000-120 000 руб.,"Санкт-Петербург, Звенигородская"
https://spb.hh.ru/vacancy/39682839?query=php,Full Stack Web-программист ( junior-Middle),до 40 000 руб.,Кострома
https://spb.hh.ru/vacancy/39739087?query=php,Битрикс разработчик / PHP Разработчик,от 80 000 руб.,Москва
https://spb.hh.ru/vacancy/39834622?query=php,PHP-программист (Битрикс) - Удалённо,до 120 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39407612?query=php,PHP-программист на удаленную работу,70 000-120 000 руб.,Москва
https://spb.hh.ru/vacancy/39870736?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Тольятти
https://spb.hh.ru/vacancy/37102095?query=php,Web-мастер.,30 000-150 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39984434?query=php,PHP-разработчик,от 35 000 руб.,Саранск
https://spb.hh.ru/vacancy/38679518?query=php,PHP-программист,до 80 000 руб.,Воронеж
https://spb.hh.ru/vacancy/36475101?query=php,Веб-программист (back-end),до 80 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/38945010?query=php,Backend-разработчик (PHP),130 000-150 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39958037?query=php,Frontend-разработчик,до 50 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39546345?query=php,Программист Битрикс,100 000-110 000 руб.,"Москва, Нагатинская"
https://spb.hh.ru/vacancy/39862841?query=php,Программист PHP,от 120 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39728921?query=php,Middle PHP-Developer,до 1 000 EUR,Киев
https://spb.hh.ru/vacancy/39871898?query=php,"Программист / Разработчик PHP, JS",от 70 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/37635986?query=php,Backend-разработчик (PHP),130 000-150 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39866091?query=php,HTML-верстальщик / Frontend-разработчик,от 50 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39360867?query=php,Senior front-end разработчик на Vue.js,от 140 000 руб.,"Москва, Арбатская и еще 2 "
https://spb.hh.ru/vacancy/39870829?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Ижевск
https://spb.hh.ru/vacancy/38945009?query=php,Backend-разработчик (PHP),130 000-150 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39587872?query=php,PHP Developer (Full Stack),90 000-140 000 руб.,Москва
https://spb.hh.ru/vacancy/39440674?query=php,Программист Golang (удаленно),до 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39858005?query=php,Senior PHP Backend разработчик,2 000-3 500 EUR,Киев
https://spb.hh.ru/vacancy/39863018?query=php,Frontend-разработчик (React),60 000-80 000 руб.,Томск
https://spb.hh.ru/vacancy/39870705?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Пенза
https://spb.hh.ru/vacancy/39945722?query=php,Веб-разработчик,20 000-40 000 руб.,Благовещенск (Амурская область)
https://spb.hh.ru/vacancy/39129450?query=php,Веб-программист,от 50 000 руб.,Пермь
https://spb.hh.ru/vacancy/39895750?query=php,Ассистент PHP-программиста (Junior),от 50 000 руб.,"Москва, Алтуфьево"
https://spb.hh.ru/vacancy/39489924?query=php,Full-stack Web Developer,70 000-100 000 руб.,Москва
https://spb.hh.ru/vacancy/38942020?query=php,Middle PHP Developer/Веб-программист,от 80 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39870640?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Саранск
https://spb.hh.ru/vacancy/39683508?query=php,Bitrix программист,40 000-80 000 руб.,Брянск
https://spb.hh.ru/vacancy/39860095?query=php,PHP-разработчик,60 000-150 000 руб.,Мурманск
https://spb.hh.ru/vacancy/39860050?query=php,PHP-разработчик,60 000-150 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39870808?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Набережные Челны
https://spb.hh.ru/vacancy/38811286?query=php,PHP Разработчик,40 000-50 000 руб.,"Самара, Спортивная"
https://spb.hh.ru/vacancy/39834348?query=php,Программист битрикс (битрикс24),45 000-100 000 руб.,Омск
https://spb.hh.ru/vacancy/39870679?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Оренбург
https://spb.hh.ru/vacancy/39441565?query=php,Программист Битрикс24 (удаленно),100 000-120 000 руб.,"Москва, Ленинский проспект"
https://spb.hh.ru/vacancy/39860145?query=php,PHP-разработчик,60 000-150 000 руб.,Брянск
https://spb.hh.ru/vacancy/39870611?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/39540366?query=php,PHP-разработчик,20 000-50 000 руб.,Пермь
https://spb.hh.ru/vacancy/39828786?query=php,Web-программист (удаленно),до 40 000 руб.,Сочи
https://spb.hh.ru/vacancy/39852217?query=php,PHP-программист,60 000-100 000 руб.,Москва
https://spb.hh.ru/vacancy/39834610?query=php,PHP-программист (Битрикс),до 120 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39836957?query=php,Junior web-разработчик,от 50 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/27156029?query=php,Веб-разработчик/PHP+JS (full-stack),от 100 000 руб.,"Новосибирск, Маршала Покрышкина"
https://spb.hh.ru/vacancy/39901182?query=php,Web-программист,30 000-50 000 руб.,Ставрополь
https://spb.hh.ru/vacancy/39513857?query=php,Middle PHP-разработчик / Web-программист (Bitrix Framework),40 000-65 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39513858?query=php,Middle PHP-разработчик / Web-программист (Bitrix Framework),40 000-65 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39569082?query=php,Веб-программист,35 000-35 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39860120?query=php,PHP-разработчик,60 000-150 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39567816?query=php,"Веб-программист (php, битрикс)",50 000-75 000 руб.,"Санкт-Петербург, Нарвская"
https://spb.hh.ru/vacancy/39859996?query=php,PHP-разработчик,60 000-150 000 руб.,Белгород
https://spb.hh.ru/vacancy/39839977?query=php,Наставник онлайн-курсов по PHP (удаленно),18 000-45 000 руб.,Москва
https://spb.hh.ru/vacancy/39849268?query=php,Верстальщик (frontend),10 000-30 000 руб.,Пенза
https://spb.hh.ru/vacancy/37463282?query=php,Программист PHP,100 000-120 000 руб.,Брянск
https://spb.hh.ru/vacancy/37463309?query=php,Программист PHP,100 000-120 000 руб.,Орел
https://spb.hh.ru/vacancy/39909139?query=php,PHP-программист 1С-Битрикс ( Junior ),30 000-45 000 руб.,Казань
https://spb.hh.ru/vacancy/39836074?query=php,PHP Backend Developer,60 000-110 000 руб.,Рязань
https://spb.hh.ru/vacancy/39431918?query=php,Web-программист,35 000-50 000 руб.,Курск
https://spb.hh.ru/vacancy/39958972?query=php,Веб-программист 1С-Битрикс (Bitrix),80 000-130 000 руб.,Москва
https://spb.hh.ru/vacancy/39977654?query=php,Программист PHP,30 000-50 000 руб.,"Екатеринбург, Динамо"
https://spb.hh.ru/vacancy/38884792?query=php,Веб-программист/PHP-разработчик,до 150 000 руб.,"Москва, Академическая и еще 2 "
https://spb.hh.ru/vacancy/37463341?query=php,Программист PHP,100 000-120 000 руб.,Липецк
https://spb.hh.ru/vacancy/39740168?query=php,Web-программист,30 000-40 000 руб.,Благовещенск (Амурская область)
https://spb.hh.ru/vacancy/38673841?query=php,Ведущий PHP-программист (мобильное приложение),от 100 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39933469?query=php,Full-stack программист,30 000-40 000 руб.,Ижевск
https://spb.hh.ru/vacancy/39544003?query=php,Web-разработчик,от 85 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39086970?query=php,Веб-программист,от 40 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39829069?query=php,PHP-разработчик,до 1 500 USD,Санкт-Петербург
https://spb.hh.ru/vacancy/39823986?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Москва
https://spb.hh.ru/vacancy/37077213?query=php,PHP-разработчик (Битрикс),до 100 000 руб.,"Санкт-Петербург, Лиговский проспект и еще 1 "
https://spb.hh.ru/vacancy/39860586?query=php,Backend-разработчик (PHP),60 000-150 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39860527?query=php,Backend-разработчик (PHP),60 000-150 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39871875?query=php,"Fullstack разработчик (PHP (Laravel /Simfony/ Yii), JavaScript (Vue/Angular/ Bootstrap)",125 000-125 000 руб.,"Москва, Новокосино"
https://spb.hh.ru/vacancy/37131350?query=php,Веб-разработчик,20 000-60 000 руб.,Сыктывкар
https://spb.hh.ru/vacancy/39578492?query=php,Веб-программист,40 000-60 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39439288?query=php,PHP Backend разработчик,100 000-180 000 руб.,Москва
https://spb.hh.ru/vacancy/39858048?query=php,Младший веб-программист,30 000-35 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39858135?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Симферополь
https://spb.hh.ru/vacancy/39870287?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Саратов
https://spb.hh.ru/vacancy/39817561?query=php,PHP-программист,от 90 000 руб.,"Москва, Курская"
https://spb.hh.ru/vacancy/39870032?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Магнитогорск
https://spb.hh.ru/vacancy/39849253?query=php,PHP-программист,90 000-130 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39828649?query=php,PHP-разработчик,60 000-100 000 руб.,Ставрополь
https://spb.hh.ru/vacancy/39595826?query=php,Middle Node.js Developer / Мид Node.js Программист,120 000-140 000 руб.,Москва
https://spb.hh.ru/vacancy/38687991?query=php,"Веб-разработчик (PHP, JS)",от 120 000 руб.,"Москва, Румянцево"
https://spb.hh.ru/vacancy/39665540?query=php,Разработчик Bitrix,от 80 000 руб.,"Москва, ВДНХ"
https://spb.hh.ru/vacancy/39858136?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39828929?query=php,PHP разработчик / программист (Удаленно),50 000-70 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39858110?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Псков
https://spb.hh.ru/vacancy/35287896?query=php,Junior Backend-разработчик (PHP/Laravel),от 35 000 руб.,Ижевск
https://spb.hh.ru/vacancy/39824763?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39858111?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Смоленск
https://spb.hh.ru/vacancy/39860888?query=php,PHP-разработчик,60 000-150 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39824600?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39858115?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Кострома
https://spb.hh.ru/vacancy/39858128?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Калуга
https://spb.hh.ru/vacancy/39860435?query=php,Backend-разработчик (PHP),60 000-150 000 руб.,Липецк
https://spb.hh.ru/vacancy/39858125?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Белгород
https://spb.hh.ru/vacancy/39872809?query=php,PHP-программист,1 500-2 500 бел. руб.,"Минск, Автозаводская"
https://spb.hh.ru/vacancy/39834006?query=php,Удаленный PHP-программист (Битрикс),70 000-125 000 руб.,Тула
https://spb.hh.ru/vacancy/39834030?query=php,PHP-программист (Битрикс),70 000-125 000 руб.,Тула
https://spb.hh.ru/vacancy/39858122?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39858127?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39793404?query=php,Full stack software engineer (удаленно),от 120 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39858105?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Хабаровск
https://spb.hh.ru/vacancy/39858106?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Архангельск
https://spb.hh.ru/vacancy/38079599?query=php,Веб-разработчик 1С-Битрикс/PHP-developer,80 000-120 000 руб.,"Москва, Каланчёвская и еще 2 "
https://spb.hh.ru/vacancy/39513856?query=php,Middle PHP-разработчик / Web-программист (Bitrix Framework),40 000-65 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39858114?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Иваново (Ивановская область)
https://spb.hh.ru/vacancy/39858098?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39858112?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Владимир
https://spb.hh.ru/vacancy/39858107?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Калининград
https://spb.hh.ru/vacancy/39858121?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39858134?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Астрахань
https://spb.hh.ru/vacancy/39873026?query=php,"Верстальщик сайтов, Full stack",20 000-30 000 руб.,Астрахань
https://spb.hh.ru/vacancy/39858137?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39810016?query=php,PHP-разработчик,от 45 000 руб.,Смоленск
https://spb.hh.ru/vacancy/39836946?query=php,PHP программист,от 1 500 USD,Минск
https://spb.hh.ru/vacancy/38243372?query=php,PHP developer,80 000-200 000 руб.,"Екатеринбург, Динамо и еще 1 "
https://spb.hh.ru/vacancy/39870033?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Оренбург
https://spb.hh.ru/vacancy/39839434?query=php,Программист backend PHP,от 100 000 руб.,Ставрополь
https://spb.hh.ru/vacancy/39798373?query=php,Backend разработчик (Laravel),70 000-100 000 руб.,Москва
https://spb.hh.ru/vacancy/39825104?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39824252?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39824878?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39858126?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Брянск
https://spb.hh.ru/vacancy/39858131?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Орел
https://spb.hh.ru/vacancy/38161509?query=php,Программист PHP,60 000-90 000 руб.,Тверь
https://spb.hh.ru/vacancy/39858120?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Саратов
https://spb.hh.ru/vacancy/39595495?query=php,PHP-разработчик,32 000-69 000 руб.,Самара
https://spb.hh.ru/vacancy/39882626?query=php,Веб - разработчик Битрикс (Backend),40 000-70 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39780033?query=php,Web-программист (удаленно),30 000-60 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39824459?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Омск
https://spb.hh.ru/vacancy/39824312?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Казань
https://spb.hh.ru/vacancy/39540174?query=php,PHP-программист,от 130 000 руб.,"Санкт-Петербург, Ладожская"
https://spb.hh.ru/vacancy/39824275?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39873110?query=php,Веб-программист (Битрикс),от 60 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39858100?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39858101?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Казань
https://spb.hh.ru/vacancy/39858103?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Омск
https://spb.hh.ru/vacancy/39858108?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Мурманск
https://spb.hh.ru/vacancy/39858118?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Пенза
https://spb.hh.ru/vacancy/39833884?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Курган
https://spb.hh.ru/vacancy/39824928?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Уфа
https://spb.hh.ru/vacancy/39824954?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Красноярск
https://spb.hh.ru/vacancy/39858124?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Ставрополь
https://spb.hh.ru/vacancy/39824360?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Самара
https://spb.hh.ru/vacancy/39833883?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Орск
https://spb.hh.ru/vacancy/39858132?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Тамбов
https://spb.hh.ru/vacancy/39833301?query=php,PHP-разработчик,50 000-100 000 руб.,Томск
https://spb.hh.ru/vacancy/39824975?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39858117?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Ярославль
https://spb.hh.ru/vacancy/39858129?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Курск
https://spb.hh.ru/vacancy/39858133?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Тула
https://spb.hh.ru/vacancy/39858123?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Сочи
https://spb.hh.ru/vacancy/39824470?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Новокузнецк
https://spb.hh.ru/vacancy/39824794?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Пермь
https://spb.hh.ru/vacancy/39858113?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Вологда
https://spb.hh.ru/vacancy/39858130?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Липецк
https://spb.hh.ru/vacancy/39824214?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39755426?query=php,Senior PHP Back-end\Full Stack разработчик (Удаленно в US стартап),3 000-3 500 USD,Санкт-Петербург
https://spb.hh.ru/vacancy/39348828?query=php,Web-программист,от 40 000 руб.,Иваново (Ивановская область)
https://spb.hh.ru/vacancy/39824893?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/38945350?query=php,Backend PHP Developer,от 100 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39753196?query=php,PHP Developer,100 000-140 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/35455951?query=php,PHP-разработчик (Yii2),80 000-140 000 руб.,Сыктывкар
https://spb.hh.ru/vacancy/39870973?query=php,PHP-программист,30 000-60 000 руб.,Алматы
https://spb.hh.ru/vacancy/39824779?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39411991?query=php,"Fullstack-разработчик (PHP, JS, Yii)",от 90 000 руб.,Москва
https://spb.hh.ru/vacancy/39860789?query=php,PHP разработчик / PHP Developer,60 000-150 000 руб.,Калининград
https://spb.hh.ru/vacancy/39655359?query=php,Full-stack (PHP\MySQL\JS\CSS\HTML) разработчик,80 000-120 000 руб.,Москва
https://spb.hh.ru/vacancy/39858097?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Уфа
https://spb.hh.ru/vacancy/39813891?query=php,Программист PHP,35 000-60 000 руб.,"Москва, Варшавская и еще 2 "
https://spb.hh.ru/vacancy/35867941?query=php,Senior Backend-разработчик (PHP/Laravel),от 90 000 руб.,Ижевск
https://spb.hh.ru/vacancy/39833882?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39824714?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Кемерово
https://spb.hh.ru/vacancy/39858102?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39858104?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Томск
https://spb.hh.ru/vacancy/39831480?query=php,PHP-программист,до 50 000 руб.,Москва
https://spb.hh.ru/vacancy/39858096?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Пермь
https://spb.hh.ru/vacancy/39858099?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Тюмень
https://spb.hh.ru/vacancy/39858116?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Тверь
https://spb.hh.ru/vacancy/39858119?query=php,PHP Веб-разработчик Bitrix24,от 100 000 руб.,Самара
https://spb.hh.ru/vacancy/39828113?query=php,Php-разработчик,40 000-60 000 руб.,Красноярск
https://spb.hh.ru/vacancy/38945364?query=php,Backend PHP Developer,от 80 000 руб.,Воронеж
https://spb.hh.ru/vacancy/36861738?query=php,Middle Backend-разработчик (PHP/Laravel),от 70 000 руб.,Ижевск
https://spb.hh.ru/vacancy/39824434?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Томск
https://spb.hh.ru/vacancy/38392632?query=php,Backend developer (PHP),от 200 000 руб.,Москва
https://spb.hh.ru/vacancy/37082274?query=php,Программист PHP / PHP developer,60 000-150 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39860835?query=php,PHP разработчик / PHP Developer,60 000-150 000 руб.,Тверь
https://spb.hh.ru/vacancy/38713586?query=php,PHP-программист,от 60 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/39797410?query=php,Разработчик PHP/ Bitrix 24,от 140 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/25270082?query=php,Программист PHP,35 000-60 000 руб.,Тула
https://spb.hh.ru/vacancy/39743187?query=php,Программист PHP,70 000-100 000 руб.,Владивосток
https://spb.hh.ru/vacancy/39754477?query=php,"Fullstack Web программист (PHP, HTML, CSS, JS)",60 000-90 000 руб.,Москва
https://spb.hh.ru/vacancy/39860775?query=php,PHP разработчик / PHP Developer,60 000-150 000 руб.,Пермь
https://spb.hh.ru/vacancy/39824535?query=php,PHP разработчик / PHP Developer (удаленно),от 120 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39860808?query=php,PHP разработчик / PHP Developer,60 000-150 000 руб.,Пенза
https://spb.hh.ru/vacancy/39390558?query=php,Web-программист (битрикс),от 40 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39779852?query=php,Senior PHP developer,до 160 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39076235?query=php,Программист PHP (Junior),до 40 000 руб.,Волгоград
https://spb.hh.ru/vacancy/38639130?query=php,PHP Laravel Разработчик,60 000-110 000 руб.,Таганрог
https://spb.hh.ru/vacancy/39845668?query=php,Bitrix программист (PHP программист),50 000-100 000 руб.,"Москва, Выставочная и еще 2 "
https://spb.hh.ru/vacancy/39838866?query=php,Программист PHP,от 50 000 руб.,Ставрополь
https://spb.hh.ru/vacancy/39763407?query=php,Web-программист (LARAVEL),45 000-100 000 руб.,Пенза
https://spb.hh.ru/vacancy/39076236?query=php,Программист PHP (Junior),до 40 000 руб.,Волжский(Волгоградская область)
https://spb.hh.ru/vacancy/39490846?query=php,PHP / JS developer,от 200 000 руб.,Москва
https://spb.hh.ru/vacancy/38637387?query=php,Junior Web-программист,от 35 000 руб.,Брянск
https://spb.hh.ru/vacancy/39693611?query=php,Веб-разработчик / PHP-программист,от 50 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39824044?query=php,PHP-программист Bitrix,от 1 800 бел. руб.,Минск
https://spb.hh.ru/vacancy/39135378?query=php,"Разработчик (PHP, Bitrix)",от 90 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39645364?query=php,Web-программист,30 000-60 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39836431?query=php,PHP-разработчик,25 000-50 000 руб.,Владимир
https://spb.hh.ru/vacancy/39413879?query=php,PHP-разработчик,100 000-140 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39757761?query=php,Веб-программист,от 80 000 руб.,Тула
https://spb.hh.ru/vacancy/39754561?query=php,"Fullstack Web программист (PHP, HTML, CSS, JS)",700-1 100 USD,Киев
https://spb.hh.ru/vacancy/39822474?query=php,"Веб-программист (PHP, HTML+ CSS, JavaScript)",40 000-65 000 руб.,Таганрог
https://spb.hh.ru/vacancy/38121059?query=php,Full stack web-программист,от 70 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39753254?query=php,PHP-разработчик,от 80 000 руб.,"Москва, Семеновская и еще 1 "
https://spb.hh.ru/vacancy/39491045?query=php,PHP-программист,от 40 000 руб.,Белгород
https://spb.hh.ru/vacancy/39757755?query=php,Программист / web-разработчик (backend),60 000-120 000 руб.,Тюмень
https://spb.hh.ru/vacancy/39759740?query=php,PHP-разработчик,1 000 000-1 000 000 KZT,Нур-Султан
